,Unnamed: 0,Thermal file,Thermal mask file
2260,2260,Scene 1/SyncT/02083.jpg,Scene 1/thermalMasks/02083.jpg
5171,63,Scene 3/SyncT/00149.jpg,Scene 3/thermalMasks/00149.jpg
2580,2580,Scene 1/SyncT/02243.jpg,Scene 1/thermalMasks/02243.jpg
767,767,Scene 1/SyncT/00558.jpg,Scene 1/thermalMasks/00558.jpg
1285,1285,Scene 1/SyncT/01595.jpg,Scene 1/thermalMasks/01595.jpg
4141,873,Scene 2/SyncT/00953.jpg,Scene 2/thermalMasks/00953.jpg
512,512,Scene 1/SyncT/00303.jpg,Scene 1/thermalMasks/00303.jpg
7879,2771,Scene 3/SyncT/02331.jpg,Scene 3/thermalMasks/02331.jpg
5423,315,Scene 3/SyncT/00256.jpg,Scene 3/thermalMasks/00256.jpg
6927,1819,Scene 3/SyncT/01379.jpg,Scene 3/thermalMasks/01379.jpg
7420,2312,Scene 3/SyncT/01872.jpg,Scene 3/thermalMasks/01872.jpg
1189,1189,Scene 1/SyncT/01531.jpg,Scene 1/thermalMasks/01531.jpg
7203,2095,Scene 3/SyncT/01655.jpg,Scene 3/thermalMasks/01655.jpg
407,407,Scene 1/SyncT/00236.jpg,Scene 1/thermalMasks/00236.jpg
1263,1263,Scene 1/SyncT/01584.jpg,Scene 1/thermalMasks/01584.jpg
6949,1841,Scene 3/SyncT/01401.jpg,Scene 3/thermalMasks/01401.jpg
7904,2796,Scene 3/SyncT/02356.jpg,Scene 3/thermalMasks/02356.jpg
7943,2835,Scene 3/SyncT/02395.jpg,Scene 3/thermalMasks/02395.jpg
6127,1019,Scene 3/SyncT/00975.jpg,Scene 3/thermalMasks/00975.jpg
5793,685,Scene 3/SyncT/00860.jpg,Scene 3/thermalMasks/00860.jpg
7231,2123,Scene 3/SyncT/01683.jpg,Scene 3/thermalMasks/01683.jpg
4112,844,Scene 2/SyncT/00924.jpg,Scene 2/thermalMasks/00924.jpg
6063,955,Scene 3/SyncT/00950.jpg,Scene 3/thermalMasks/00950.jpg
23,23,Scene 1/SyncT/00066.jpg,Scene 1/thermalMasks/00066.jpg
5993,885,Scene 3/SyncT/00927.jpg,Scene 3/thermalMasks/00927.jpg
1605,1605,Scene 1/SyncT/01755.jpg,Scene 1/thermalMasks/01755.jpg
5710,602,Scene 3/SyncT/00832.jpg,Scene 3/thermalMasks/00832.jpg
2577,2577,Scene 1/SyncT/02241.jpg,Scene 1/thermalMasks/02241.jpg
711,711,Scene 1/SyncT/00502.jpg,Scene 1/thermalMasks/00502.jpg
6508,1400,Scene 3/SyncT/01158.jpg,Scene 3/thermalMasks/01158.jpg
3354,86,Scene 2/SyncT/00300.jpg,Scene 2/thermalMasks/00300.jpg
6042,934,Scene 3/SyncT/00943.jpg,Scene 3/thermalMasks/00943.jpg
6669,1561,Scene 3/SyncT/01238.jpg,Scene 3/thermalMasks/01238.jpg
567,567,Scene 1/SyncT/00358.jpg,Scene 1/thermalMasks/00358.jpg
130,130,Scene 1/SyncT/00103.jpg,Scene 1/thermalMasks/00103.jpg
4687,1419,Scene 2/SyncT/01717.jpg,Scene 2/thermalMasks/01717.jpg
7134,2026,Scene 3/SyncT/01586.jpg,Scene 3/thermalMasks/01586.jpg
4371,1103,Scene 2/SyncT/01270.jpg,Scene 2/thermalMasks/01270.jpg
6293,1185,Scene 3/SyncT/01050.jpg,Scene 3/thermalMasks/01050.jpg
449,449,Scene 1/SyncT/00257.jpg,Scene 1/thermalMasks/00257.jpg
1890,1890,Scene 1/SyncT/01898.jpg,Scene 1/thermalMasks/01898.jpg
1415,1415,Scene 1/SyncT/01660.jpg,Scene 1/thermalMasks/01660.jpg
6626,1518,Scene 3/SyncT/01217.jpg,Scene 3/thermalMasks/01217.jpg
1672,1672,Scene 1/SyncT/01789.jpg,Scene 1/thermalMasks/01789.jpg
295,295,Scene 1/SyncT/00180.jpg,Scene 1/thermalMasks/00180.jpg
1912,1912,Scene 1/SyncT/01909.jpg,Scene 1/thermalMasks/01909.jpg
1001,1001,Scene 1/SyncT/01343.jpg,Scene 1/thermalMasks/01343.jpg
291,291,Scene 1/SyncT/00178.jpg,Scene 1/thermalMasks/00178.jpg
4718,1450,Scene 2/SyncT/01748.jpg,Scene 2/thermalMasks/01748.jpg
2515,2515,Scene 1/SyncT/02210.jpg,Scene 1/thermalMasks/02210.jpg
2302,2302,Scene 1/SyncT/02104.jpg,Scene 1/thermalMasks/02104.jpg
943,943,Scene 1/SyncT/01289.jpg,Scene 1/thermalMasks/01289.jpg
3564,296,Scene 2/SyncT/00425.jpg,Scene 2/thermalMasks/00425.jpg
7725,2617,Scene 3/SyncT/02177.jpg,Scene 3/thermalMasks/02177.jpg
477,477,Scene 1/SyncT/00271.jpg,Scene 1/thermalMasks/00271.jpg
452,452,Scene 1/SyncT/00259.jpg,Scene 1/thermalMasks/00259.jpg
3165,3165,Scene 1/SyncT/00544.jpg,Scene 1/thermalMasks/00544.jpg
4908,1640,Scene 2/SyncT/01907.jpg,Scene 2/thermalMasks/01907.jpg
1617,1617,Scene 1/SyncT/01761.jpg,Scene 1/thermalMasks/01761.jpg
5463,355,Scene 3/SyncT/00276.jpg,Scene 3/thermalMasks/00276.jpg
4906,1638,Scene 2/SyncT/01905.jpg,Scene 2/thermalMasks/01905.jpg
5044,1776,Scene 2/SyncT/02043.jpg,Scene 2/thermalMasks/02043.jpg
6120,1012,Scene 3/SyncT/00971.jpg,Scene 3/thermalMasks/00971.jpg
750,750,Scene 1/SyncT/00541.jpg,Scene 1/thermalMasks/00541.jpg
6487,1379,Scene 3/SyncT/01147.jpg,Scene 3/thermalMasks/01147.jpg
2093,2093,Scene 1/SyncT/01999.jpg,Scene 1/thermalMasks/01999.jpg
7896,2788,Scene 3/SyncT/02348.jpg,Scene 3/thermalMasks/02348.jpg
5246,138,Scene 3/SyncT/00179.jpg,Scene 3/thermalMasks/00179.jpg
6928,1820,Scene 3/SyncT/01380.jpg,Scene 3/thermalMasks/01380.jpg
6084,976,Scene 3/SyncT/00957.jpg,Scene 3/thermalMasks/00957.jpg
6383,1275,Scene 3/SyncT/01095.jpg,Scene 3/thermalMasks/01095.jpg
2729,2729,Scene 1/SyncT/02317.jpg,Scene 1/thermalMasks/02317.jpg
3854,586,Scene 2/SyncT/00666.jpg,Scene 2/thermalMasks/00666.jpg
6375,1267,Scene 3/SyncT/01091.jpg,Scene 3/thermalMasks/01091.jpg
27,27,Scene 1/SyncT/00068.jpg,Scene 1/thermalMasks/00068.jpg
7212,2104,Scene 3/SyncT/01664.jpg,Scene 3/thermalMasks/01664.jpg
1273,1273,Scene 1/SyncT/01589.jpg,Scene 1/thermalMasks/01589.jpg
4128,860,Scene 2/SyncT/00940.jpg,Scene 2/thermalMasks/00940.jpg
1462,1462,Scene 1/SyncT/01684.jpg,Scene 1/thermalMasks/01684.jpg
990,990,Scene 1/SyncT/01332.jpg,Scene 1/thermalMasks/01332.jpg
1360,1360,Scene 1/SyncT/01633.jpg,Scene 1/thermalMasks/01633.jpg
4568,1300,Scene 2/SyncT/01598.jpg,Scene 2/thermalMasks/01598.jpg
3976,708,Scene 2/SyncT/00788.jpg,Scene 2/thermalMasks/00788.jpg
4427,1159,Scene 2/SyncT/01326.jpg,Scene 2/thermalMasks/01326.jpg
2539,2539,Scene 1/SyncT/02222.jpg,Scene 1/thermalMasks/02222.jpg
1943,1943,Scene 1/SyncT/01924.jpg,Scene 1/thermalMasks/01924.jpg
5874,766,Scene 3/SyncT/00887.jpg,Scene 3/thermalMasks/00887.jpg
2570,2570,Scene 1/SyncT/02238.jpg,Scene 1/thermalMasks/02238.jpg
6642,1534,Scene 3/SyncT/01225.jpg,Scene 3/thermalMasks/01225.jpg
6803,1695,Scene 3/SyncT/01305.jpg,Scene 3/thermalMasks/01305.jpg
2195,2195,Scene 1/SyncT/02050.jpg,Scene 1/thermalMasks/02050.jpg
2156,2156,Scene 1/SyncT/02031.jpg,Scene 1/thermalMasks/02031.jpg
1674,1674,Scene 1/SyncT/01790.jpg,Scene 1/thermalMasks/01790.jpg
5683,575,Scene 3/SyncT/00823.jpg,Scene 3/thermalMasks/00823.jpg
6704,1596,Scene 3/SyncT/01256.jpg,Scene 3/thermalMasks/01256.jpg
319,319,Scene 1/SyncT/00192.jpg,Scene 1/thermalMasks/00192.jpg
6364,1256,Scene 3/SyncT/01086.jpg,Scene 3/thermalMasks/01086.jpg
5674,566,Scene 3/SyncT/00820.jpg,Scene 3/thermalMasks/00820.jpg
5186,78,Scene 3/SyncT/00156.jpg,Scene 3/thermalMasks/00156.jpg
7554,2446,Scene 3/SyncT/02006.jpg,Scene 3/thermalMasks/02006.jpg
220,220,Scene 1/SyncT/00143.jpg,Scene 1/thermalMasks/00143.jpg
2142,2142,Scene 1/SyncT/02024.jpg,Scene 1/thermalMasks/02024.jpg
6302,1194,Scene 3/SyncT/01055.jpg,Scene 3/thermalMasks/01055.jpg
7485,2377,Scene 3/SyncT/01937.jpg,Scene 3/thermalMasks/01937.jpg
4356,1088,Scene 2/SyncT/01255.jpg,Scene 2/thermalMasks/01255.jpg
841,841,Scene 1/SyncT/01231.jpg,Scene 1/thermalMasks/01231.jpg
4664,1396,Scene 2/SyncT/01694.jpg,Scene 2/thermalMasks/01694.jpg
6155,1047,Scene 3/SyncT/00981.jpg,Scene 3/thermalMasks/00981.jpg
2421,2421,Scene 1/SyncT/02163.jpg,Scene 1/thermalMasks/02163.jpg
3611,343,Scene 2/SyncT/00472.jpg,Scene 2/thermalMasks/00472.jpg
3159,3159,Scene 1/SyncT/00538.jpg,Scene 1/thermalMasks/00538.jpg
3781,513,Scene 2/SyncT/00593.jpg,Scene 2/thermalMasks/00593.jpg
7618,2510,Scene 3/SyncT/02070.jpg,Scene 3/thermalMasks/02070.jpg
453,453,Scene 1/SyncT/00259.jpg,Scene 1/thermalMasks/00259.jpg
7401,2293,Scene 3/SyncT/01853.jpg,Scene 3/thermalMasks/01853.jpg
947,947,Scene 1/SyncT/01291.jpg,Scene 1/thermalMasks/01291.jpg
6244,1136,Scene 3/SyncT/01026.jpg,Scene 3/thermalMasks/01026.jpg
1521,1521,Scene 1/SyncT/01713.jpg,Scene 1/thermalMasks/01713.jpg
1554,1554,Scene 1/SyncT/01730.jpg,Scene 1/thermalMasks/01730.jpg
1851,1851,Scene 1/SyncT/01878.jpg,Scene 1/thermalMasks/01878.jpg
2975,2975,Scene 1/SyncT/00354.jpg,Scene 1/thermalMasks/00354.jpg
1853,1853,Scene 1/SyncT/01879.jpg,Scene 1/thermalMasks/01879.jpg
6549,1441,Scene 3/SyncT/01178.jpg,Scene 3/thermalMasks/01178.jpg
3098,3098,Scene 1/SyncT/00477.jpg,Scene 1/thermalMasks/00477.jpg
977,977,Scene 1/SyncT/01319.jpg,Scene 1/thermalMasks/01319.jpg
4990,1722,Scene 2/SyncT/01989.jpg,Scene 2/thermalMasks/01989.jpg
7842,2734,Scene 3/SyncT/02294.jpg,Scene 3/thermalMasks/02294.jpg
1219,1219,Scene 1/SyncT/01561.jpg,Scene 1/thermalMasks/01561.jpg
299,299,Scene 1/SyncT/00182.jpg,Scene 1/thermalMasks/00182.jpg
2749,2749,Scene 1/SyncT/02327.jpg,Scene 1/thermalMasks/02327.jpg
1472,1472,Scene 1/SyncT/01689.jpg,Scene 1/thermalMasks/01689.jpg
4898,1630,Scene 2/SyncT/01897.jpg,Scene 2/thermalMasks/01897.jpg
6404,1296,Scene 3/SyncT/01106.jpg,Scene 3/thermalMasks/01106.jpg
555,555,Scene 1/SyncT/00346.jpg,Scene 1/thermalMasks/00346.jpg
3897,629,Scene 2/SyncT/00709.jpg,Scene 2/thermalMasks/00709.jpg
6438,1330,Scene 3/SyncT/01123.jpg,Scene 3/thermalMasks/01123.jpg
1047,1047,Scene 1/SyncT/01389.jpg,Scene 1/thermalMasks/01389.jpg
5444,336,Scene 3/SyncT/00266.jpg,Scene 3/thermalMasks/00266.jpg
2333,2333,Scene 1/SyncT/02119.jpg,Scene 1/thermalMasks/02119.jpg
993,993,Scene 1/SyncT/01335.jpg,Scene 1/thermalMasks/01335.jpg
4593,1325,Scene 2/SyncT/01623.jpg,Scene 2/thermalMasks/01623.jpg
3744,476,Scene 2/SyncT/00556.jpg,Scene 2/thermalMasks/00556.jpg
2978,2978,Scene 1/SyncT/00357.jpg,Scene 1/thermalMasks/00357.jpg
5269,161,Scene 3/SyncT/00187.jpg,Scene 3/thermalMasks/00187.jpg
2874,2874,Scene 1/SyncT/02390.jpg,Scene 1/thermalMasks/02390.jpg
6851,1743,Scene 3/SyncT/01329.jpg,Scene 3/thermalMasks/01329.jpg
3475,207,Scene 2/SyncT/00360.jpg,Scene 2/thermalMasks/00360.jpg
6765,1657,Scene 3/SyncT/01286.jpg,Scene 3/thermalMasks/01286.jpg
7616,2508,Scene 3/SyncT/02068.jpg,Scene 3/thermalMasks/02068.jpg
4346,1078,Scene 2/SyncT/01245.jpg,Scene 2/thermalMasks/01245.jpg
4081,813,Scene 2/SyncT/00893.jpg,Scene 2/thermalMasks/00893.jpg
5057,1789,Scene 2/SyncT/02056.jpg,Scene 2/thermalMasks/02056.jpg
3883,615,Scene 2/SyncT/00695.jpg,Scene 2/thermalMasks/00695.jpg
5512,404,Scene 3/SyncT/00300.jpg,Scene 3/thermalMasks/00300.jpg
2312,2312,Scene 1/SyncT/02109.jpg,Scene 1/thermalMasks/02109.jpg
5,5,Scene 1/SyncT/00048.jpg,Scene 1/thermalMasks/00048.jpg
7892,2784,Scene 3/SyncT/02344.jpg,Scene 3/thermalMasks/02344.jpg
6296,1188,Scene 3/SyncT/01052.jpg,Scene 3/thermalMasks/01052.jpg
1658,1658,Scene 1/SyncT/01782.jpg,Scene 1/thermalMasks/01782.jpg
874,874,Scene 1/SyncT/01255.jpg,Scene 1/thermalMasks/01255.jpg
1463,1463,Scene 1/SyncT/01684.jpg,Scene 1/thermalMasks/01684.jpg
4105,837,Scene 2/SyncT/00917.jpg,Scene 2/thermalMasks/00917.jpg
7908,2800,Scene 3/SyncT/02360.jpg,Scene 3/thermalMasks/02360.jpg
6276,1168,Scene 3/SyncT/01042.jpg,Scene 3/thermalMasks/01042.jpg
7395,2287,Scene 3/SyncT/01847.jpg,Scene 3/thermalMasks/01847.jpg
1498,1498,Scene 1/SyncT/01702.jpg,Scene 1/thermalMasks/01702.jpg
7587,2479,Scene 3/SyncT/02039.jpg,Scene 3/thermalMasks/02039.jpg
6635,1527,Scene 3/SyncT/01221.jpg,Scene 3/thermalMasks/01221.jpg
7195,2087,Scene 3/SyncT/01647.jpg,Scene 3/thermalMasks/01647.jpg
1657,1657,Scene 1/SyncT/01781.jpg,Scene 1/thermalMasks/01781.jpg
2176,2176,Scene 1/SyncT/02041.jpg,Scene 1/thermalMasks/02041.jpg
627,627,Scene 1/SyncT/00418.jpg,Scene 1/thermalMasks/00418.jpg
5453,345,Scene 3/SyncT/00271.jpg,Scene 3/thermalMasks/00271.jpg
412,412,Scene 1/SyncT/00239.jpg,Scene 1/thermalMasks/00239.jpg
2936,2936,Scene 1/SyncT/00315.jpg,Scene 1/thermalMasks/00315.jpg
4461,1193,Scene 2/SyncT/01360.jpg,Scene 2/thermalMasks/01360.jpg
3448,180,Scene 2/SyncT/00347.jpg,Scene 2/thermalMasks/00347.jpg
3789,521,Scene 2/SyncT/00601.jpg,Scene 2/thermalMasks/00601.jpg
6324,1216,Scene 3/SyncT/01066.jpg,Scene 3/thermalMasks/01066.jpg
3934,666,Scene 2/SyncT/00746.jpg,Scene 2/thermalMasks/00746.jpg
4642,1374,Scene 2/SyncT/01672.jpg,Scene 2/thermalMasks/01672.jpg
2026,2026,Scene 1/SyncT/01966.jpg,Scene 1/thermalMasks/01966.jpg
280,280,Scene 1/SyncT/00173.jpg,Scene 1/thermalMasks/00173.jpg
4992,1724,Scene 2/SyncT/01991.jpg,Scene 2/thermalMasks/01991.jpg
6986,1878,Scene 3/SyncT/01438.jpg,Scene 3/thermalMasks/01438.jpg
3524,256,Scene 2/SyncT/00385.jpg,Scene 2/thermalMasks/00385.jpg
6414,1306,Scene 3/SyncT/01111.jpg,Scene 3/thermalMasks/01111.jpg
7240,2132,Scene 3/SyncT/01692.jpg,Scene 3/thermalMasks/01692.jpg
3813,545,Scene 2/SyncT/00625.jpg,Scene 2/thermalMasks/00625.jpg
1268,1268,Scene 1/SyncT/01587.jpg,Scene 1/thermalMasks/01587.jpg
5752,644,Scene 3/SyncT/00846.jpg,Scene 3/thermalMasks/00846.jpg
1659,1659,Scene 1/SyncT/01782.jpg,Scene 1/thermalMasks/01782.jpg
577,577,Scene 1/SyncT/00368.jpg,Scene 1/thermalMasks/00368.jpg
7286,2178,Scene 3/SyncT/01738.jpg,Scene 3/thermalMasks/01738.jpg
1761,1761,Scene 1/SyncT/01833.jpg,Scene 1/thermalMasks/01833.jpg
3906,638,Scene 2/SyncT/00718.jpg,Scene 2/thermalMasks/00718.jpg
4512,1244,Scene 2/SyncT/01542.jpg,Scene 2/thermalMasks/01542.jpg
5524,416,Scene 3/SyncT/00765.jpg,Scene 3/thermalMasks/00765.jpg
3358,90,Scene 2/SyncT/00302.jpg,Scene 2/thermalMasks/00302.jpg
907,907,Scene 1/SyncT/01271.jpg,Scene 1/thermalMasks/01271.jpg
7820,2712,Scene 3/SyncT/02272.jpg,Scene 3/thermalMasks/02272.jpg
7353,2245,Scene 3/SyncT/01805.jpg,Scene 3/thermalMasks/01805.jpg
4998,1730,Scene 2/SyncT/01997.jpg,Scene 2/thermalMasks/01997.jpg
4596,1328,Scene 2/SyncT/01626.jpg,Scene 2/thermalMasks/01626.jpg
1975,1975,Scene 1/SyncT/01940.jpg,Scene 1/thermalMasks/01940.jpg
6418,1310,Scene 3/SyncT/01113.jpg,Scene 3/thermalMasks/01113.jpg
7800,2692,Scene 3/SyncT/02252.jpg,Scene 3/thermalMasks/02252.jpg
1722,1722,Scene 1/SyncT/01814.jpg,Scene 1/thermalMasks/01814.jpg
4149,881,Scene 2/SyncT/00961.jpg,Scene 2/thermalMasks/00961.jpg
7368,2260,Scene 3/SyncT/01820.jpg,Scene 3/thermalMasks/01820.jpg
2679,2679,Scene 1/SyncT/02292.jpg,Scene 1/thermalMasks/02292.jpg
4866,1598,Scene 2/SyncT/01865.jpg,Scene 2/thermalMasks/01865.jpg
3559,291,Scene 2/SyncT/00420.jpg,Scene 2/thermalMasks/00420.jpg
4689,1421,Scene 2/SyncT/01719.jpg,Scene 2/thermalMasks/01719.jpg
3285,17,Scene 2/SyncT/00231.jpg,Scene 2/thermalMasks/00231.jpg
3193,3193,Scene 1/SyncT/00572.jpg,Scene 1/thermalMasks/00572.jpg
7310,2202,Scene 3/SyncT/01762.jpg,Scene 3/thermalMasks/01762.jpg
5796,688,Scene 3/SyncT/00861.jpg,Scene 3/thermalMasks/00861.jpg
6606,1498,Scene 3/SyncT/01207.jpg,Scene 3/thermalMasks/01207.jpg
4378,1110,Scene 2/SyncT/01277.jpg,Scene 2/thermalMasks/01277.jpg
4030,762,Scene 2/SyncT/00842.jpg,Scene 2/thermalMasks/00842.jpg
7826,2718,Scene 3/SyncT/02278.jpg,Scene 3/thermalMasks/02278.jpg
5624,516,Scene 3/SyncT/00804.jpg,Scene 3/thermalMasks/00804.jpg
4095,827,Scene 2/SyncT/00907.jpg,Scene 2/thermalMasks/00907.jpg
4279,1011,Scene 2/SyncT/01050.jpg,Scene 2/thermalMasks/01050.jpg
3359,91,Scene 2/SyncT/00302.jpg,Scene 2/thermalMasks/00302.jpg
2894,2894,Scene 1/SyncT/02400.jpg,Scene 1/thermalMasks/02400.jpg
2964,2964,Scene 1/SyncT/00343.jpg,Scene 1/thermalMasks/00343.jpg
6773,1665,Scene 3/SyncT/01290.jpg,Scene 3/thermalMasks/01290.jpg
2709,2709,Scene 1/SyncT/02307.jpg,Scene 1/thermalMasks/02307.jpg
2355,2355,Scene 1/SyncT/02130.jpg,Scene 1/thermalMasks/02130.jpg
4146,878,Scene 2/SyncT/00958.jpg,Scene 2/thermalMasks/00958.jpg
7604,2496,Scene 3/SyncT/02056.jpg,Scene 3/thermalMasks/02056.jpg
2638,2638,Scene 1/SyncT/02272.jpg,Scene 1/thermalMasks/02272.jpg
3759,491,Scene 2/SyncT/00571.jpg,Scene 2/thermalMasks/00571.jpg
631,631,Scene 1/SyncT/00422.jpg,Scene 1/thermalMasks/00422.jpg
3965,697,Scene 2/SyncT/00777.jpg,Scene 2/thermalMasks/00777.jpg
3355,87,Scene 2/SyncT/00300.jpg,Scene 2/thermalMasks/00300.jpg
2343,2343,Scene 1/SyncT/02124.jpg,Scene 1/thermalMasks/02124.jpg
4042,774,Scene 2/SyncT/00854.jpg,Scene 2/thermalMasks/00854.jpg
2572,2572,Scene 1/SyncT/02239.jpg,Scene 1/thermalMasks/02239.jpg
96,96,Scene 1/SyncT/00091.jpg,Scene 1/thermalMasks/00091.jpg
7923,2815,Scene 3/SyncT/02375.jpg,Scene 3/thermalMasks/02375.jpg
4793,1525,Scene 2/SyncT/01815.jpg,Scene 2/thermalMasks/01815.jpg
1711,1711,Scene 1/SyncT/01808.jpg,Scene 1/thermalMasks/01808.jpg
789,789,Scene 1/SyncT/00580.jpg,Scene 1/thermalMasks/00580.jpg
2327,2327,Scene 1/SyncT/02116.jpg,Scene 1/thermalMasks/02116.jpg
396,396,Scene 1/SyncT/00231.jpg,Scene 1/thermalMasks/00231.jpg
3173,3173,Scene 1/SyncT/00552.jpg,Scene 1/thermalMasks/00552.jpg
5187,79,Scene 3/SyncT/00157.jpg,Scene 3/thermalMasks/00157.jpg
413,413,Scene 1/SyncT/00239.jpg,Scene 1/thermalMasks/00239.jpg
5291,183,Scene 3/SyncT/00194.jpg,Scene 3/thermalMasks/00194.jpg
2779,2779,Scene 1/SyncT/02342.jpg,Scene 1/thermalMasks/02342.jpg
4306,1038,Scene 2/SyncT/01205.jpg,Scene 2/thermalMasks/01205.jpg
4304,1036,Scene 2/SyncT/01203.jpg,Scene 2/thermalMasks/01203.jpg
4889,1621,Scene 2/SyncT/01888.jpg,Scene 2/thermalMasks/01888.jpg
4221,953,Scene 2/SyncT/01020.jpg,Scene 2/thermalMasks/01020.jpg
6937,1829,Scene 3/SyncT/01389.jpg,Scene 3/thermalMasks/01389.jpg
1175,1175,Scene 1/SyncT/01517.jpg,Scene 1/thermalMasks/01517.jpg
6901,1793,Scene 3/SyncT/01354.jpg,Scene 3/thermalMasks/01354.jpg
98,98,Scene 1/SyncT/00092.jpg,Scene 1/thermalMasks/00092.jpg
3967,699,Scene 2/SyncT/00779.jpg,Scene 2/thermalMasks/00779.jpg
6757,1649,Scene 3/SyncT/01282.jpg,Scene 3/thermalMasks/01282.jpg
2011,2011,Scene 1/SyncT/01958.jpg,Scene 1/thermalMasks/01958.jpg
1878,1878,Scene 1/SyncT/01892.jpg,Scene 1/thermalMasks/01892.jpg
3668,400,Scene 2/SyncT/00506.jpg,Scene 2/thermalMasks/00506.jpg
464,464,Scene 1/SyncT/00265.jpg,Scene 1/thermalMasks/00265.jpg
4200,932,Scene 2/SyncT/01010.jpg,Scene 2/thermalMasks/01010.jpg
5574,466,Scene 3/SyncT/00787.jpg,Scene 3/thermalMasks/00787.jpg
6680,1572,Scene 3/SyncT/01244.jpg,Scene 3/thermalMasks/01244.jpg
6601,1493,Scene 3/SyncT/01204.jpg,Scene 3/thermalMasks/01204.jpg
4952,1684,Scene 2/SyncT/01951.jpg,Scene 2/thermalMasks/01951.jpg
4958,1690,Scene 2/SyncT/01957.jpg,Scene 2/thermalMasks/01957.jpg
5149,41,Scene 3/SyncT/00133.jpg,Scene 3/thermalMasks/00133.jpg
4380,1112,Scene 2/SyncT/01279.jpg,Scene 2/thermalMasks/01279.jpg
508,508,Scene 1/SyncT/00299.jpg,Scene 1/thermalMasks/00299.jpg
1449,1449,Scene 1/SyncT/01677.jpg,Scene 1/thermalMasks/01677.jpg
735,735,Scene 1/SyncT/00526.jpg,Scene 1/thermalMasks/00526.jpg
562,562,Scene 1/SyncT/00353.jpg,Scene 1/thermalMasks/00353.jpg
3966,698,Scene 2/SyncT/00778.jpg,Scene 2/thermalMasks/00778.jpg
7686,2578,Scene 3/SyncT/02138.jpg,Scene 3/thermalMasks/02138.jpg
4652,1384,Scene 2/SyncT/01682.jpg,Scene 2/thermalMasks/01682.jpg
7677,2569,Scene 3/SyncT/02129.jpg,Scene 3/thermalMasks/02129.jpg
5640,532,Scene 3/SyncT/00809.jpg,Scene 3/thermalMasks/00809.jpg
4601,1333,Scene 2/SyncT/01631.jpg,Scene 2/thermalMasks/01631.jpg
6258,1150,Scene 3/SyncT/01033.jpg,Scene 3/thermalMasks/01033.jpg
2164,2164,Scene 1/SyncT/02035.jpg,Scene 1/thermalMasks/02035.jpg
1739,1739,Scene 1/SyncT/01822.jpg,Scene 1/thermalMasks/01822.jpg
5295,187,Scene 3/SyncT/00195.jpg,Scene 3/thermalMasks/00195.jpg
164,164,Scene 1/SyncT/00115.jpg,Scene 1/thermalMasks/00115.jpg
2884,2884,Scene 1/SyncT/02395.jpg,Scene 1/thermalMasks/02395.jpg
2210,2210,Scene 1/SyncT/02058.jpg,Scene 1/thermalMasks/02058.jpg
912,912,Scene 1/SyncT/01274.jpg,Scene 1/thermalMasks/01274.jpg
771,771,Scene 1/SyncT/00562.jpg,Scene 1/thermalMasks/00562.jpg
7641,2533,Scene 3/SyncT/02093.jpg,Scene 3/thermalMasks/02093.jpg
4109,841,Scene 2/SyncT/00921.jpg,Scene 2/thermalMasks/00921.jpg
5668,560,Scene 3/SyncT/00818.jpg,Scene 3/thermalMasks/00818.jpg
873,873,Scene 1/SyncT/01254.jpg,Scene 1/thermalMasks/01254.jpg
3678,410,Scene 2/SyncT/00511.jpg,Scene 2/thermalMasks/00511.jpg
5094,1826,Scene 2/SyncT/02093.jpg,Scene 2/thermalMasks/02093.jpg
3520,252,Scene 2/SyncT/00383.jpg,Scene 2/thermalMasks/00383.jpg
3044,3044,Scene 1/SyncT/00423.jpg,Scene 1/thermalMasks/00423.jpg
7718,2610,Scene 3/SyncT/02170.jpg,Scene 3/thermalMasks/02170.jpg
455,455,Scene 1/SyncT/00260.jpg,Scene 1/thermalMasks/00260.jpg
5592,484,Scene 3/SyncT/00793.jpg,Scene 3/thermalMasks/00793.jpg
2823,2823,Scene 1/SyncT/02364.jpg,Scene 1/thermalMasks/02364.jpg
3125,3125,Scene 1/SyncT/00504.jpg,Scene 1/thermalMasks/00504.jpg
379,379,Scene 1/SyncT/00222.jpg,Scene 1/thermalMasks/00222.jpg
3761,493,Scene 2/SyncT/00573.jpg,Scene 2/thermalMasks/00573.jpg
613,613,Scene 1/SyncT/00404.jpg,Scene 1/thermalMasks/00404.jpg
5360,252,Scene 3/SyncT/00224.jpg,Scene 3/thermalMasks/00224.jpg
1326,1326,Scene 1/SyncT/01616.jpg,Scene 1/thermalMasks/01616.jpg
1977,1977,Scene 1/SyncT/01941.jpg,Scene 1/thermalMasks/01941.jpg
1224,1224,Scene 1/SyncT/01565.jpg,Scene 1/thermalMasks/01565.jpg
5161,53,Scene 3/SyncT/00143.jpg,Scene 3/thermalMasks/00143.jpg
1299,1299,Scene 1/SyncT/01602.jpg,Scene 1/thermalMasks/01602.jpg
6266,1158,Scene 3/SyncT/01037.jpg,Scene 3/thermalMasks/01037.jpg
2685,2685,Scene 1/SyncT/02295.jpg,Scene 1/thermalMasks/02295.jpg
2797,2797,Scene 1/SyncT/02351.jpg,Scene 1/thermalMasks/02351.jpg
1366,1366,Scene 1/SyncT/01636.jpg,Scene 1/thermalMasks/01636.jpg
6369,1261,Scene 3/SyncT/01088.jpg,Scene 3/thermalMasks/01088.jpg
